name,first_funding_at,last_funding_at,relationships,funding_rounds,funding_total_usd,milestones,avg_participants,is_top500,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,company_age_days,days_to_first_funding,funding_duration_days,avg_funding_per_round,funding_efficiency,milestone_efficiency,log_funding_total,funding_intensity,relationship_density,is_successful
Vizu Corporation,2006-02-20,2012-04-09,10,4,13075000,2,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,7389,371,2240,3268750.0,1307500.0,0.09886317498984977,16.386212644397094,0.19772634997969954,0.4943158749492489,1
Zing Systems,2006-12-01,2007-01-01,10,2,26000000,4,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,6552,0,31,13000000.0,2600000.0,0.22298534798534797,17.073607134447293,0.11149267399267399,0.55746336996337,1
DynamicOps,2011-02-28,2011-09-09,6,2,16300000,2,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6338,1154,193,8150000.0,2716666.6666666665,0.1152571789207952,16.60667572712668,0.1152571789207952,0.34577153676238565,1
Movero Technology,2007-06-14,2010-03-23,5,2,5992316,1,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,8164,1625,1013,2996158.0,1198463.2,0.0447390984811367,15.605988706651662,0.0894781969622734,0.22369549240568348,1
Elevation Pharmaceuticals,2010-01-21,2012-01-04,2,4,89400001,0,4.3333,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,6703,1116,713,22350000.25,44700000.5,0.0,18.308631262515107,0.2179621065194689,0.10898105325973445,1
Punch Entertainment,2006-02-27,2006-02-27,4,1,1200000,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7304,293,0,1200000.0,300000.0,0.050006845564074476,13.997832948091215,0.050006845564074476,0.2000273822562979,0
Stickybits,2010-03-09,2010-05-19,7,2,1900000,2,2.5,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5972,432,71,950000.0,271428.5714285714,0.12232083054253182,14.45736497045232,0.12232083054253182,0.4281229068988614,0
Ecast,2008-05-07,2011-05-26,9,3,30300000,2,4.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9625,3414,1114,10100000.0,3366666.6666666665,0.07589610389610389,17.226658303482896,0.11384415584415584,0.3415324675324675,0
lifeIO,2008-08-29,2008-08-29,4,1,500000,0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6828,731,0,500000.0,125000.0,0.0,13.122365377402328,0.05349297012302285,0.2139718804920914,0
EdgeCast Networks,2006-08-01,2013-07-18,19,5,74000000,2,1.75,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,6856,0,2543,14800000.0,3894736.8421052634,0.106549008168028,18.119575664681957,0.26637252042007,1.012215577596266,1
Sirific Wireless,2007-02-12,2007-02-12,3,1,18800000,0,7.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9260,2599,0,18800000.0,6266666.666666667,0.0,16.749367480991666,0.03944384449244061,0.11833153347732182,1
Revetto,2009-05-01,2009-05-01,3,1,20000,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5972,120,0,20000.0,6666.666666666667,0.06116041527126591,9.90353755128617,0.06116041527126591,0.18348124581379774,0
ZoomSafer,2009-03-01,2011-03-07,3,4,3350000,2,1.5,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,5972,59,736,837500.0,1116666.6666666667,0.12232083054253182,15.024471202308668,0.24464166108506363,0.18348124581379774,1
AkaRx,2010-01-07,2010-01-07,1,1,26100000,0,2.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7433,1832,0,26100000.0,26100000.0,0.0,17.077445910607096,0.04913897484192117,0.04913897484192117,1
Lama Lab,2010-05-31,2011-07-08,0,2,1213066,0,1.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5972,515,403,606533.0,0.0,0.0,14.008662421355451,0.12232083054253182,0.0,0
Buysight,2008-11-04,2012-03-21,18,3,24030000,3,3.6667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,6338,308,1233,8010000.0,1335000.0,0.17288576838119282,16.9948136493273,0.17288576838119282,1.0373146102871569,1
TripIt,2007-04-01,2010-03-04,14,3,13100000,5,1.6667,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,6795,182,1068,4366666.666666667,935714.2857142857,0.26876379690949226,16.388122864507256,0.16125827814569535,0.7525386313465783,1
Pinch Media,2008-05-01,2010-01-06,6,3,560001,5,3.5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6247,30,615,186667.0,93333.5,0.2923403233552105,13.235695634133526,0.1754041940131263,0.3508083880262526,1
Enstratius,2011-11-07,2011-11-07,7,1,3500000,3,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5972,1040,0,3500000.0,500000.0,0.18348124581379774,15.068273812173887,0.06116041527126591,0.4281229068988614,1
Jumptap,2005-03-01,2012-07-02,45,7,121500000,3,4.5,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,7433,59,2680,17357142.85714286,2700000.0,0.1474169245257635,18.61542482897533,0.34397282389344813,2.211253867886452,1
WiChorus,2005-12-22,2008-11-04,18,4,42500000,1,2.5,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,7433,355,1048,10625000.0,2361111.111111111,0.04913897484192117,17.565014657424058,0.19655589936768467,0.884501547154581,1
Hatteras Networks,2005-06-08,2006-06-01,26,2,36000000,1,3.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9260,1985,358,18000000.0,1384615.3846153845,0.03944384449244061,17.399029524198163,0.07888768898488122,1.0255399568034558,1
Focus,2008-03-06,2008-03-06,7,1,12170000,2,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7221,948,0,12170000.0,1738571.4285714286,0.10116327378479435,16.314484547132974,0.050581636892397176,0.3540714582467802,0
easy2comply (Dynasec),2007-10-02,2007-10-02,4,1,1000000,2,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8529,2100,0,1000000.0,250000.0,0.08564896236370032,13.815511557963774,0.04282448118185016,0.17129792472740063,1
Socialize,2011-11-01,2012-06-07,5,3,1820000,4,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6156,1218,219,606666.6666666666,364000.0,0.23732943469785575,14.414347608503377,0.17799707602339182,0.2966617933723197,1
Clearwire,2008-05-06,2013-02-27,19,4,5700000000,2,4.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7891,1679,1758,1425000000.0,300000000.0,0.09257381827398302,22.463732011962353,0.18514763654796604,0.8794512736028387,1
CREDANT Technologies,2007-12-20,2007-12-20,6,1,5000000,2,5.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8894,2544,0,5000000.0,833333.3333333334,0.08213402293681134,15.424948670398354,0.04106701146840567,0.246402068810434,1
Exclusively.in,2010-11-03,2011-05-29,4,2,18800000,1,2.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,5607,306,207,9400000.0,4700000.0,0.06514178705189941,16.749367480991666,0.13028357410379882,0.26056714820759763,1
Avidia,2005-05-06,2006-05-09,3,2,72300000,0,4.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,8164,856,368,36150000.0,24100000.0,0.0,18.096334700960252,0.0894781969622734,0.1342172954434101,1
PayDivvy,2009-01-15,2012-04-27,3,3,1310000,4,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5908,0,1198,436666.6666666667,436666.6666666667,0.247291807718348,14.085538458535822,0.185468855788761,0.185468855788761,1
Octavian,2005-06-01,2007-10-10,2,2,15000000,1,2.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8164,882,861,7500000.0,7500000.0,0.0447390984811367,16.52356082573315,0.0894781969622734,0.0894781969622734,0
KickApps,2006-06-01,2008-11-25,22,3,39007789,5,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,7739,822,908,13002596.333333334,1773081.3181818181,0.23598010078821552,17.47927192773757,0.14158806047292932,1.0383124434681483,1
Airwide Solutions,2006-01-25,2006-01-25,3,1,25000000,1,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7799,755,0,25000000.0,8333333.333333333,0.04683292729837159,17.034386422832473,0.04683292729837159,0.14049878189511475,1
Localocracy,2009-05-01,2011-02-04,4,3,172500,2,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5972,120,644,57500.0,43125.0,0.12232083054253182,12.058158312538197,0.18348124581379774,0.24464166108506363,1
Pixable,2010-11-10,2011-04-22,23,2,6100000,2,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,5902,608,163,3050000.0,265217.39130434784,0.12377160284649272,15.623799493077952,0.12377160284649272,1.4233734327346663,1
mFoundry,2006-03-21,2011-12-05,7,3,40300000,5,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,7799,810,2085,13433333.333333334,5757142.857142857,0.23416463649185792,17.511862051730805,0.14049878189511475,0.32783049108860113,1
Bevvy,2011-05-20,2011-05-20,9,1,100000,3,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5235,132,0,100000.0,11111.111111111111,0.20931232091690544,11.51293546492023,0.06977077363896848,0.6279369627507163,0
Livemocha,2008-01-01,2013-02-25,14,5,19389998,2,1.5,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,6460,122,1882,3877999.6,1384999.857142857,0.11308049535603715,16.780267975645856,0.28270123839009287,0.79156346749226,1
IronPort Systems,2002-06-25,2004-10-25,21,2,61500000,3,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9260,906,853,30750000.0,2928571.4285714286,0.11833153347732182,17.93454774903691,0.07888768898488122,0.8283207343412528,1
Crowdcast,2010-06-10,2010-06-10,6,1,6000000,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6703,1256,0,6000000.0,1000000.0,0.10898105325973445,15.607270193858982,0.054490526629867225,0.32694315977920335,1
Where,2003-12-31,2009-01-01,23,4,19100000,6,2.5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,7799,0,1828,4775000.0,830434.7826086957,0.2809975637902295,16.765198945372877,0.18733170919348635,1.0771573278625466,1
Pictela,2009-01-06,2010-11-06,8,4,3499997,3,1.5,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,6048,81,669,874999.25,437499.625,0.18117559523809523,15.068272955030908,0.24156746031746032,0.48313492063492064,1
Grouply,2007-06-01,2008-01-14,13,3,2600000,2,3.6667,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,7009,457,227,866666.6666666666,200000.0,0.1042231416749893,14.77102238760702,0.15633471251248396,0.6774504208874305,1
Storify,2009-07-01,2011-02-03,14,3,2023000,2,1.3333,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5628,0,582,674333.3333333334,144500.0,0.12979744136460555,14.520092610465133,0.19469616204690832,0.9085820895522388,1
Axiom Microdevices,2007-02-08,2007-02-08,3,1,25000000,0,4.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8529,1864,0,25000000.0,8333333.333333333,0.0,17.034386422832473,0.04282448118185016,0.12847344354555046,1
ShoeDazzle,2009-11-19,2012-10-03,17,4,66000000,4,2.3333,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,5913,263,1049,16500000.0,3882352.9411764704,0.24708269913749364,18.005165315142214,0.24708269913749364,1.050101471334348,1
LiftDNA,2011-02-01,2011-02-11,5,2,1000000,1,3.5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5729,518,10,500000.0,200000.0,0.06375458195147496,13.815511557963774,0.12750916390294992,0.31877290975737477,1
Onavo,2011-05-01,2012-01-24,11,2,13000000,2,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5607,485,268,6500000.0,1181818.1818181819,0.13028357410379882,16.380459992348886,0.13028357410379882,0.7165596575708936,1
Pyxis Mobile,2005-09-09,2012-01-10,3,3,24150000,2,2.3333,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,9990,2808,2314,8050000.0,8050000.0,0.07312312312312312,16.99979497947072,0.10968468468468467,0.10968468468468467,0
Link_A_Media Devices,2009-11-02,2012-03-20,4,3,47218498,0,3.3333,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,7799,2132,869,15739499.333333334,11804624.5,0.0,17.670296301738183,0.14049878189511475,0.18733170919348635,0
Guardium,2005-08-12,2006-05-17,1,2,11800000,2,4.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8529,1319,278,5900000.0,11800000.0,0.08564896236370032,16.283610174181653,0.08564896236370032,0.04282448118185016,1
Trooval,2010-04-07,2010-11-05,2,2,2387481,1,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6094,583,212,1193740.5,1193740.5,0.05993600262553331,14.685749812041585,0.11987200525106662,0.11987200525106662,0
Compete,2000-11-01,2007-08-01,35,4,33000000,5,2.5,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,9260,305,2464,8250000.0,942857.1428571428,0.19721922246220303,17.312018149733785,0.15777537796976243,1.3805345572354213,1
Rollstream,2007-09-03,2008-11-18,4,2,7500000,3,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7433,975,442,3750000.0,1875000.0,0.1474169245257635,15.830413711839864,0.09827794968384233,0.19655589936768467,1
NeoGuide Systems,2006-09-29,2006-09-29,3,1,25000000,1,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9260,2463,0,25000000.0,8333333.333333333,0.03944384449244061,17.034386422832473,0.03944384449244061,0.11833153347732182,1
Accept Software,2005-09-16,2010-12-14,7,4,25305000,1,2.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,8529,1354,1915,6326250.0,3615000.0,0.04282448118185016,17.046512602148198,0.17129792472740063,0.2997713682729511,1
Milo,2008-11-01,2009-11-24,21,2,4950000,3,12.5,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6338,305,388,2475000.0,235714.2857142857,0.17288576838119282,15.414898336565054,0.1152571789207952,1.2102003786683497,1
Mimosa Systems,2005-12-05,2010-01-12,8,6,53816776,0,5.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,7924,829,1499,8969462.666666666,6727097.0,0.0,17.801095816668678,0.27656486622917714,0.3687531549722362,1
Surphace,2005-04-01,2006-05-01,15,2,3500000,4,5.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7282,0,395,1750000.0,233333.33333333334,0.20063169458939853,15.068273812173887,0.10031584729469926,0.7523688547102444,1
Cloudmeter,2012-04-27,2012-04-27,7,1,5000000,2,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6613,1853,0,5000000.0,714285.7142857143,0.11046423710872524,15.424948670398354,0.05523211855436262,0.38662482988053837,1
Zecter,2007-06-01,2009-12-14,9,3,2515000,3,1.6667,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6552,0,927,838333.3333333334,279444.44444444444,0.16723901098901098,14.737783759130211,0.16723901098901098,0.501717032967033,1
Dimdim,2007-02-01,2008-07-01,10,2,8400000,3,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7068,396,516,4200000.0,840000.0,0.1550297113752122,15.943742382861155,0.10335314091680814,0.5167657045840407,1
TeleFlip,2006-08-01,2008-01-01,5,2,4900000,3,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,7799,943,518,2450000.0,980000.0,0.14049878189511475,15.404745967162468,0.09366585459674318,0.23416463649185792,0
MessageGate,2005-04-18,2005-04-18,3,1,5000000,1,5.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8894,1568,0,5000000.0,1666666.6666666667,0.04106701146840567,15.424948670398354,0.04106701146840567,0.123201034405217,0
Cloverleaf Communications,2005-06-28,2005-06-28,2,1,11000000,0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8894,1639,0,11000000.0,5500000.0,0.0,16.213405921671733,0.04106701146840567,0.08213402293681134,1
SkyPilot Networks,2001-01-01,2008-04-01,6,4,68400000,0,4.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,9260,366,2647,17100000.0,11400000.0,0.0,18.04088339721266,0.15777537796976243,0.23666306695464365,1
Zencoder,2010-02-01,2011-04-12,7,2,2000000,2,8.5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6703,1127,435,1000000.0,285714.28571428574,0.10898105325973445,14.508658238524095,0.10898105325973445,0.38143368640907055,1
Storm Exchange,2006-12-01,2008-03-04,2,2,10800000,1,2.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6978,244,459,5400000.0,5400000.0,0.05234307824591573,16.195056784687036,0.10468615649183147,0.10468615649183147,0
The Huffington Post,2005-05-01,2010-08-01,31,5,37000000,3,2.5,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,7305,0,1918,7400000.0,1193548.3870967743,0.15,17.426428497635523,0.25,1.55,1
Exaprotect,2006-07-10,2006-07-10,5,1,7660000,3,6.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7799,921,0,7660000.0,1532000.0,0.14049878189511475,15.851522672265068,0.04683292729837159,0.23416463649185792,1
Akorri Networks,2005-05-05,2010-03-23,5,4,48730000,3,3.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,7433,124,1783,12182500.0,9746000.0,0.1474169245257635,17.70180543534093,0.19655589936768467,0.2456948742096058,1
Giiv,2009-01-01,2010-06-01,1,2,3350000,1,2.5,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,5972,0,516,1675000.0,3350000.0,0.06116041527126591,15.024471202308668,0.12232083054253182,0.06116041527126591,0
MyShape,2007-07-17,2010-11-10,3,4,28000000,2,3.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,7921,1415,1212,7000000.0,9333333.333333334,0.0922232041408913,17.147715103853763,0.1844464082817826,0.13833480621133695,0
BlackLocus,2011-07-01,2011-07-01,5,1,2500000,1,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5607,546,0,2500000.0,500000.0,0.06514178705189941,14.731801689838349,0.06514178705189941,0.32570893525949707,1
FeedBurner,2004-06-01,2005-04-01,16,2,8000000,4,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7768,121,304,4000000.0,500000.0,0.18807929969104017,15.894952224644102,0.09403964984552009,0.7523171987641607,1
DailyBurn,2008-05-01,2009-05-26,6,2,540000,2,2.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6430,213,390,270000.0,90000.0,0.11360808709175739,13.199326270390594,0.11360808709175739,0.34082426127527216,1
CastTV,2006-01-01,2007-04-01,4,2,3100000,4,2.0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,7068,0,455,1550000.0,775000.0,0.20670628183361628,14.946912992035967,0.10335314091680814,0.20670628183361628,1
Venmo,2010-05-07,2011-08-01,8,2,1200000,2,6.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,5879,398,451,600000.0,150000.0,0.12425582582071781,13.997832948091215,0.12425582582071781,0.49702330328287125,1
WeShow,2007-06-01,2007-06-01,2,1,5000000,1,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6552,0,0,5000000.0,2500000.0,0.05574633699633699,15.424948670398354,0.05574633699633699,0.11149267399267399,0
SenSage,2005-04-18,2012-01-01,6,6,37079000,1,3.8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,7569,243,2449,6179833.333333333,6179833.333333333,0.04825604439159731,17.42856135655142,0.28953626634958385,0.28953626634958385,1
Luminus Devices,2006-05-01,2013-03-01,3,4,135826373,2,4.3333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,8529,1581,2496,33956593.25,45275457.666666664,0.08564896236370032,18.72688796630873,0.17129792472740063,0.12847344354555046,1
Tapioca Mobile,2007-09-01,2008-03-25,5,2,5000000,0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6338,0,206,2500000.0,1000000.0,0.0,15.424948670398354,0.1152571789207952,0.28814294730198803,0
BestVendor,2011-03-18,2012-02-01,3,4,4200000,3,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5242,76,320,1050000.0,1400000.0,0.20903281190385348,15.250595321348806,0.2787104158718046,0.20903281190385348,1
Local Marketers,2008-07-31,2008-07-31,3,1,4100000,3,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7433,1307,0,4100000.0,1366666.6666666667,0.1474169245257635,15.226497775576945,0.04913897484192117,0.1474169245257635,0
Eyeona,2011-10-10,2011-10-10,3,1,2000000,2,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5242,282,0,2000000.0,666666.6666666666,0.1393552079359023,14.508658238524095,0.06967760396795115,0.20903281190385348,0
ColdSpark,2006-01-01,2006-01-01,3,1,6500000,1,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8894,1826,0,6500000.0,2166666.6666666665,0.04106701146840567,15.687312888712007,0.04106701146840567,0.123201034405217,1
Etology,2006-11-13,2006-11-13,0,1,4000000,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7282,530,0,4000000.0,0.0,0.0,15.201805169084134,0.05015792364734963,0.0,0
Wander (f. YongoPal),2010-04-01,2011-01-01,3,5,185000,1,2.0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5607,90,275,37000.0,61666.666666666664,0.06514178705189941,12.128116509451258,0.32570893525949707,0.19542536115569822,0
CrowdCompass,2011-12-11,2011-12-11,5,1,1300000,2,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5882,984,0,1300000.0,260000.0,0.12419245154709282,14.077875591662238,0.06209622577354641,0.31048112886773205,1
Right Media,2006-10-17,2006-10-17,21,1,45000000,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8164,1385,0,45000000.0,2142857.1428571427,0.0,17.622173069956816,0.0447390984811367,0.9395210681038706,1
Goby,2010-10-20,2010-10-20,4,1,2500000,3,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6156,841,0,2500000.0,625000.0,0.17799707602339182,14.731801689838349,0.05933235867446394,0.23732943469785575,1
FiveRuns,2005-09-01,2007-10-28,11,2,9200000,2,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7402,212,787,4600000.0,836363.6363636364,0.09868954336665767,16.034714150714915,0.09868954336665767,0.5427924885166171,1
GeekStatus,2009-02-10,2010-06-12,0,4,435953,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5395,0,487,108988.25,0.0,0.0,12.985292012178014,0.27080630213160334,0.0,0
MOLI,2007-01-01,2008-01-01,9,2,55600000,2,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,6338,0,365,27800000.0,6177777.777777778,0.1152571789207952,17.833693777206424,0.1152571789207952,0.5186573051435784,0
TrenStar,2007-04-06,2007-04-06,2,1,10000000,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8894,2286,0,10000000.0,5000000.0,0.04106701146840567,16.118095750958314,0.04106701146840567,0.08213402293681134,1
World Blender,2010-11-01,2010-11-01,3,1,12000,1,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5607,304,0,12000.0,4000.0,0.06514178705189941,9.392745258631441,0.06514178705189941,0.19542536115569822,0
Zymetis,2010-01-11,2010-01-31,3,2,2257464,0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7068,1471,20,1128732.0,752488.0,0.0,14.629753060277123,0.10335314091680814,0.1550297113752122,0
Dispatch,2011-07-01,2011-11-10,4,2,983000,2,6.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5122,61,132,491500.0,245750.0,0.14262007028504492,13.798365416422785,0.14262007028504492,0.28524014057008984,1
HauteLook,2009-05-12,2010-06-03,15,2,41000000,2,1.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6369,528,387,20500000.0,2733333.3333333335,0.11469618464437117,17.529082649058825,0.11469618464437117,0.8602213848327839,1
Semantra,2006-09-01,2008-07-22,0,3,9100000,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,8164,1339,690,3033333.3333333335,0.0,0.0,16.02378508137718,0.1342172954434101,0.0,0
Inertia Beverage Group,2007-04-02,2012-01-01,6,3,25500100,3,2.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7504,892,1735,8500033.333333334,4250016.666666667,0.14602212153518124,17.054192970905124,0.14602212153518124,0.2920442430703625,0
Sponge,2010-04-19,2010-04-19,3,1,400000,2,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5607,108,0,400000.0,133333.33333333334,0.13028357410379882,12.899222326086994,0.06514178705189941,0.19542536115569822,1
Genesis Networks,2006-09-26,2010-05-06,4,10,22165091,0,2.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,8529,1729,1318,2216509.1,5541272.75,0.0,16.9140291768407,0.42824481181850155,0.17129792472740063,1
Mogad,2007-08-01,2007-08-01,4,1,500000,2,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6552,61,0,500000.0,125000.0,0.11149267399267399,13.122365377402328,0.05574633699633699,0.22298534798534797,1
Meebo,2005-10-01,2010-12-20,29,5,70000000,4,2.8,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,7402,242,1906,14000000.0,2413793.103448276,0.19737908673331533,18.064005814299346,0.24672385841664415,1.4309983788165361,1
Accertify,2008-06-03,2010-05-04,6,2,4700000,1,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6644,460,700,2350000.0,783333.3333333334,0.05497441300421432,15.363073279446223,0.10994882600842865,0.32984647802528594,1
N2N Commerce,2008-01-03,2008-01-03,1,1,30000000,1,2.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7068,732,0,30000000.0,30000000.0,0.05167657045840407,17.216707972959764,0.05167657045840407,0.05167657045840407,1
StreamBase Systems,2005-01-24,2012-05-18,13,5,39000000,1,3.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8164,754,2671,7800000.0,3000000.0,0.0447390984811367,17.479072229734946,0.22369549240568348,0.5816082802547771,1
Provigent,2006-06-07,2008-12-29,10,3,32000000,1,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9260,2349,936,10666666.666666666,3200000.0,0.03944384449244061,17.281246492014,0.11833153347732182,0.39443844492440605,1
Navic Networks,2000-02-14,2001-02-26,7,3,42000000,0,2.6667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,9258,42,378,14000000.0,6000000.0,0.0,17.553180200057167,0.11835709656513285,0.27616655865197665,1
